f1,ref,pred
0.9333333333333332,"2月_NT/22日_NT/,_PU/湖南_NR/长沙_NR/启动_VV/百万_CD/学生_NN/“_PU/续写_VV/雷锋_NR/日记_NN/,_PU/争当_VV/雷锋_NR/传人_NN/”_PU/活动_NN/。_PU/大家_PN/对_P/此_PN/褒贬_NN/不一_VV/。_PU ","2月_NT/22日_NT/,_PU/湖南_NR/长沙_NR/启动_VV/百万_CD/学生_NN/“_PU/续写_VV/雷锋_NR/日记_NN/,_PU/争当_VV/雷锋_NR/传人_NN/”_PU/活动_NN/。_PU/大家_PN/对_P/此_PN/褒贬不一_VV/。_PU "
0.8727272727272727,"时代_NN/不同_VA/,_PU/雷锋_NR/所_MSP/处_VV/的_DEC/环境_NN/和_P/今天_NT/学生_NN/的_DEG/成长_NN/环境_NN/不同_VA/了_SP/,_PU/新_JJ/时代_NN/应该_VV/赋予_VV/雷锋_NR/精神_NN/新_VA/的_DEC/内涵_NN/,_PU/创新_NN/学习_NN/也_AD/是_VC/弘扬_VV/雷锋_NR/精神_NN/的_DEC/更_AD/好_JJ/传承_NN/。_PU ","时代_NN/不同_VA/,_PU/雷锋_NR/所_MSP/处_VV/的_DEC/环境_NN/和_CC/今天_NT/学生_NN/的_DEG/成长_NN/环境_NN/不同_VA/了_SP/,_PU/新_JJ/时代_NN/应该_VV/赋予_VV/雷锋_NR/精神_NN/新_VA/的_DEC/内涵_NN/,_PU/创新_NN/学习_NN/也_AD/是_VC/弘扬_VV/雷锋_NR/精神"
0.6451612903225806,"如果_CS/仅仅_AD/是_VC/出于_VV/政府_NN/面子_NN/工程_NN/的_DEG/需要_NN/,_PU/大家_PN/一哄而上_VV/,_PU/摆摆_VV/样子_NN/,_PU/走走_VV/形式_NN/,_PU/大家_PN/比比_VV/看_VV/,_PU/瞅瞅_VV/那_DT/个_M/政府_NN/部门_NN/做_VV/的_DEC/文章_NN/好_VA/,_PU/宣传_VV/到位_VA/,_PU/有的_PN/甚至_AD/不仅_CC/自己_PN/做_VV/形式_NN/,_PU/还_CC/动员_VV/孩子们_NN/跟着_VV/","如果_CS/仅仅_AD/是_VC/出于_VV/政府_NN/面子_NN/工程_NN/的_DEG/需要_NN/,_PU/大家_PN/一哄而上_VV/,_PU/摆摆样子_VV/,_PU/走走_NN/形式_NN/,_PU/大家_PN/比比看_VV/,_PU/瞅瞅_VV/那个_DT/政府_NN/部门_NN/做_VV/的_DEC/文章_NN/好_VA/,_PU/宣传_VV/到位_"
0.9090909090909091,"等到_P/学_VV/雷锋_NR/风潮_NN/一_AD/过_VV/,_PU/一切_PN/归于_VV/平静_NN/,_PU/又_AD/都_AD/该_VV/干_VV/嘛_PN/干_VV/嘛_PN/了_SP/。_PU ","等到_P/学_VV/雷锋_NR/风潮_NN/一_AD/过_VV/,_PU/一切_PN/归于_VV/平静_NN/,_PU/又_AD/都_AD/该_VV/干嘛_VV/干嘛_VV/了_SP/。_PU "
0.896551724137931,"依_P/我_PN/看_VV/,_PU/年年_AD/学_VV/雷锋_NR/,_PU/历经_VV/五十_CD/年_M/,_PU/雷锋_NR/精神_NN/似乎_AD/已经_AD/越来越_AD/模糊_VA/了_SP/,_PU/仅仅_AD/在_P/三月_NT/这_DT/个_M/特殊_JJ/日子_NN/,_PU/已经_AD/不_AD/能_VV/适应_VV/时代_NN/的_DEG/需求_NN/。_PU ","依_P/我_PN/看_VV/,_PU/年年_NN/学_VV/雷锋_NR/,_PU/历经_VV/五十_CD/年_M/,_PU/雷锋_NR/精神_NN/似乎_AD/已经_AD/越来越_AD/模糊_VA/了_SP/,_PU/仅仅_AD/在_P/三月_NT/这_DT/个_M/特殊_JJ/日子_NN/,_PU/已经_AD/不_AD/能_VV/适应_VV/时代_NN/"
0.7586206896551724,"应该_VV/从_P/“_PU/学_VV/”_PU/雷锋_NR/走到向_VV/“_PU/当_VV/”_PU/雷锋_NR/,_PU/多多_AD/鼓励_VV/好人_NN/好事_NN/,_PU/小_JJ/悦悦_NR/事件_NN/中_LC/唯一_JJ/个_M/救_VV/人_NN/的_DEC/拾荒_JJ/阿姨_NN/,_PU/却_AD/被_SB/冠以_VV/“_PU/想_VV/出名_VV/”_PU/的_DEC/骂名_NN/,_PU ","应该_VV/从_P/“_PU/学_VV/”_PU/雷锋_NR/走到_VV/向_P/“_PU/当_VV/”_PU/雷锋_NR/,_PU/多多_AD/鼓励_VV/好人_NN/好事_NN/,_PU/小悦悦_NR/事件_NN/中_LC/唯一_JJ/个_M/救人_VV/的_DEC/拾荒_JJ/阿姨_NN/,_PU/却_AD/被_SB/冠以_VV/“_PU/"
0.8936170212765957,"什么_DT/时候_NN/出于_VV/本能_NN/的_DEC/善念_NN/却_AD/遭到_VV/如此_JJ/质疑_NN/,_PU/难道_AD/非_AD/要_VV/等到_VV/学_VV/雷锋_NR/日_NN/才_AD/能_VV/被_NOI/得到_VV/认可_NN/?_PU ","什么_DT/时候_NN/出于_VV/本能_NN/的_DEC/善念_NN/却_AD/遭到_VV/如此_JJ/质疑_NN/,_PU/难道_AD/非_AD/要_VV/等到_VV/学_VV/雷锋日_NR/才_AD/能_VV/被_SB/得到_VV/认可_NN/?_PU "
0.8,"我们_PN/呼唤_VV/更_AD/真实_VA/的_DEC/雷锋_NR/,_PU/伸张_VV/正义_NN/,_PU/见义勇为_VV/,_PU/拾金不昧_VV/,_PU/让_VV/爱_NN/的_DEG/春风_NN/吹拂_VV/我们_PN/的_DEG/心灵_NN/,_PU/让_VV/好人_NN/好事_NN/永远_AD/停驻_VV/在_P/我们_PN/的_DEG/心间_NN/,_PU/让_VV/一_CD/首_M/《_PU/学习_VV/雷锋_NR/好_JJ/榜样_NN/》_PU/广为传颂_VV/。_PU ","我们_PN/呼唤_VV/更_AD/真实_VA/的_DEC/雷锋_NR/,_PU/伸张_VV/正义_NN/,_PU/见义勇为_VV/,_PU/拾金不昧_VV/,_PU/让_VV/爱_NN/的_DEG/春风_NN/吹拂_VV/我们_PN/的_DEG/心灵_NN/,_PU/让_VV/好人_NN/好事_NN/永远_AD/停驻_VV/在_P/我们_PN/的_"
0.9375,最_AD/该_VV/学习_VV/雷锋_NR/的_DEC/正_AD/是_VC/官老爷们_NN/――_PU/今天_NT/的_DEG/他们_PN/是_VC/怎样_PN/的_DEG/状态_NN/呢_SP/?_PU ,最_AD/该_VV/学习_VV/雷锋_NR/的_DEC/正_AD/是_VC/官老爷们_NN/――_PU/今天_NT/的_DEG/他们_PN/是_VC/怎样_JJ/的_DEG/状态_NN/呢_SP/?_PU 
1.0,"完全_AD/就_AD/跟_P/雷锋_NR/精神_NN/唱_VV/对台戏_NN/――_PU/爱憎_NN/不_AD/分明_VA/,_PU/黑道_NN/白道_NN/没_VE/界线_NN/;_PU ","完全_AD/就_AD/跟_P/雷锋_NR/精神_NN/唱_VV/对台戏_NN/――_PU/爱憎_NN/不_AD/分明_VA/,_PU/黑道_NN/白道_NN/没_VE/界线_NN/;_PU "
1.0,"言行_NN/不_AD/一致_VA/,_PU/人_NN/前_LC/一_CD/套_M/背后_NN/一_CD/套_M/;_PU ","言行_NN/不_AD/一致_VA/,_PU/人_NN/前_LC/一_CD/套_M/背后_NN/一_CD/套_M/;_PU "
0.9032258064516129,"以_P/公_NN/谋_VV/私_NN/,_PU/公车_NN/都_AD/成_VV/私车_NN/,_PU/公款_NN/能_VV/买_VV/老婆_NN/的_DEG/内裤_NN/;_PU ","以_P/公_NN/谋私_VV/,_PU/公车_NN/都_AD/成_VV/私车_NN/,_PU/公款_NN/能_VV/买_VV/老婆_NN/的_DEG/内裤_NN/;_PU "
0.9523809523809523,"贪生怕死_VV/做_VV/裸官_NN/,_PU/一_AD/出事_VV/就_AD/好_AD/跑_VV/”_PU/――_PU/一切_PN/都_AD/是_VC/全心全意_AD/为_P/人民币_NN/服务_VV/――_PU/却_AD/要求_VV/民众_NN/学_VV/一_CD/个_M/月_NN/雷锋_NR/做_VV/好人_NN/好事_NN/不_AD/也_AD/可笑_VA/吗_SP/――_PU/?_PU ","贪生怕死_VV/做_VV/裸官_NN/,_PU/一_AD/出事_VV/就_AD/好_AD/跑_VV/”_PU/――_PU/一切_PN/都_AD/是_VC/全心全意_AD/为_P/人民币_NN/服务_VV/――_PU/却_AD/要求_VV/民众_NN/学_VV/一_CD/个_M/月_NN/雷锋_NR/做_VV/好人_NN/好事_NN/不_AD/也_AD"
1.0,"三月_NT/里_LC/来_VV/,_PU/四月_NT/里_LC/走_VV/!_PU/即便_CS/是_VC/来_VV/了_AS/,_PU/也_AD/坚持_VV/不_AD/到_VV/一_CD/天_M/,_PU/最多_AD/两_CD/小时_NN/!_PU ","三月_NT/里_LC/来_VV/,_PU/四月_NT/里_LC/走_VV/!_PU/即便_CS/是_VC/来_VV/了_AS/,_PU/也_AD/坚持_VV/不_AD/到_VV/一_CD/天_M/,_PU/最多_AD/两_CD/小时_NN/!_PU "
1.0,这样_PN/的_DEG/活动_NN/还_AD/有_VE/什么_DT/意义_NN/呢_SP/?_PU ,这样_PN/的_DEG/活动_NN/还_AD/有_VE/什么_DT/意义_NN/呢_SP/?_PU 
0.8947368421052632,"据说_AD/美国_NR/也_AD/有_VE/人_NN/学_VV/雷锋_NR/了_SP/,_PU/看来_VV/,_PU/我们_PN/学_VV/人家_PN/了_SP/,_PU/因为_P/我们_PN/没有_VV/看到_VV/自己_PN/的_DEG/好_NN/;_PU ","据说_AD/美国_NR/也_AD/有_VE/人_NN/学_VV/雷锋_NR/了_SP/,_PU/看来_AD/,_PU/我们_PN/学_VV/人家_PN/了_SP/,_PU/因为_P/我们_PN/没有_AD/看到_VV/自己_PN/的_DEG/好_NN/;_PU "
0.8666666666666667,"可是_AD/人家_PN/学_VV/咱们_PN/了_SP/,_PU/看来_VV/我们_PN/还_AD/有_VE/位们_PN/自己_PN/的_DEG/好_NN/!_PU ","可是_AD/人家_PN/学_VV/咱们_PN/了_SP/,_PU/看来_AD/我们_PN/还_AD/有_VE/位们_NN/自己_PN/的_DEG/好_NN/!_PU "
1.0,"不_AD/是_VC/没有_VE/好_NN/,_PU/是_VC/自己_PN/已经_AD/看_VV/不_AD/起_VV/自己_PN/了_SP/!_PU ","不_AD/是_VC/没有_VE/好_NN/,_PU/是_VC/自己_PN/已经_AD/看_VV/不_AD/起_VV/自己_PN/了_SP/!_PU "
0.8780487804878048,"因为_P/外国_NN/的_DEG/月亮_NN/还_AD/真_AD/是_VC/圆_VA/的_DEC/吗_SP/?_PU/虽然_CS/不_AD/是_VC/,_PU/可是_AD/有的_DT/人_NN/是_VC/这样_AD/认为_VV/!_PU ","因为_P/外国_NN/的_DEG/月亮_NN/还_AD/真是_AD/圆_VA/的_SP/吗_SP/?_PU/虽然_CS/不_AD/是_VC/,_PU/可是_AD/有_VE/的_DEC/人_NN/是_VC/这样_AD/认为_VV/!_PU "
1.0,并且_AD/还_AD/有_VE/很多_CD/高层_NN/的_DEG/人物_NN/哦_SP/!_PU ,并且_AD/还_AD/有_VE/很多_CD/高层_NN/的_DEG/人物_NN/哦_SP/!_PU 
0.8888888888888888,"目前_NT/最_AD/主要_VA/的_DEC/是_VC/反贪_VV/,_PU/贪官_NN/都_AD/垮_VV/了_SP/,_PU/社会_NN/风气_NN/自然_AD/就_AD/好转_VV/啦_SP/。_PU ","目前_NT/最_AD/主要_VA/的_DEC/是_VC/反贪_NN/,_PU/贪官_NN/都_AD/垮_VV/了_AS/,_PU/社会_NN/风气_NN/自然_AD/就_AD/好转_VV/啦_SP/。_PU "
0.8947368421052632,[_PU/原创_NN/]_PU/白宫_NR/真_AD/慌_VV/了_AS/:_PU/日本_NR/不_AD/听劝_VV/中国_NR/三_CD/大_JJ/狠_JJ/招_NN/够_AD/猛_VA/!_PU ,[_PU/原创_NN/]_PU/白宫_NR/真_AD/慌_VA/了_SP/:_PU/日本_NR/不_AD/听劝_VV/中国_NR/三_CD/大_JJ/狠_JJ/招_NN/够_AD/猛_VA/!_PU 
1.0,"针对_P/日本_NR/,_PU/目前_NT/日本_NR/对_P/中国_NR/完全_AD/可以_VV/说_VV/是_VC/想_VV/蠢蠢欲动_VV/,_PU ","针对_P/日本_NR/,_PU/目前_NT/日本_NR/对_P/中国_NR/完全_AD/可以_VV/说_VV/是_VC/想_VV/蠢蠢欲动_VV/,_PU "
1.0,"日本_NR/不满_VV/二战_NR/遗留_NN/,_PU/希望_VV/扩充_VV/军备_NN/,_PU/摆脱_VV/美国_NR/,_PU ","日本_NR/不满_VV/二战_NR/遗留_NN/,_PU/希望_VV/扩充_VV/军备_NN/,_PU/摆脱_VV/美国_NR/,_PU "
1.0,"目前_NT/日本_NR/在_P/处理_VV/与_P/中国_NR/和_CC/俄罗斯_NR/的_DEG/领土_NN/纠纷_NN/时_LC/,_PU/不得不_AD/请求_VV/美国_NR/出手_VV/相助_VV/,_PU ","目前_NT/日本_NR/在_P/处理_VV/与_P/中国_NR/和_CC/俄罗斯_NR/的_DEG/领土_NN/纠纷_NN/时_LC/,_PU/不得不_AD/请求_VV/美国_NR/出手_VV/相助_VV/,_PU "
0.9090909090909091,"但_AD/日本_NR/心理_NN/完全_AD/明白_VV/,_PU/一_CD/方面_NN/求救于_VV/美国_NR/,_PU/另_DT/一_CD/方面_NN/想尽_VV/办法_NN/发展_VV/军事_NN/。_PU ","但_AD/日本_NR/心理_NN/完全_AD/明白_VV/,_PU/一_CD/方面_NN/求救于_VV/美国_NR/,_PU/另_DT/一_CD/方面_NN/想_VV/尽_VV/办法_NN/发展_VV/军事_NN/。_PU "
1.0,"所以_AD/对于_P/日本_NR/来说_LC/,_PU/扩张_NN/是_VC/个_M/永恒_JJ/的_DEG/话题_NN/。_PU ","所以_AD/对于_P/日本_NR/来说_LC/,_PU/扩张_NN/是_VC/个_M/永恒_JJ/的_DEG/话题_NN/。_PU "
1.0,为何_AD/说_VV/日本_NR/一定_AD/要_VV/扩张_VV/?_PU ,为何_AD/说_VV/日本_NR/一定_AD/要_VV/扩张_VV/?_PU 
0.9473684210526315,"首先_AD/,_PU/日本_NR/国土_NN/决定_VV/了_AS/除了_P/人口_NN/和_CC/空气_NN/不_AD/需要_VV/进口_VV/以外_LC/,_PU/其他_PN/都_AD/十分_AD/缺乏_VV/,_PU ","首先_AD/,_PU/日本_NR/国土_NN/决定_VV/了_AS/除了_P/人口_NN/和_CC/空气_NN/不_AD/需要_VV/进口_NN/以外_LC/,_PU/其他_PN/都_AD/十分_AD/缺乏_VV/,_PU "
0.7272727272727272,"在_P/亚洲_NR/日本_NR/急切_AD/想要_VV/得到_VV/土地_NN/,_PU/不_AD/仅仅_AD/是_VC/为了_P/发展_VV/,_PU/还_AD/是_VC/因为_P/生存_VV/,_PU ","在_P/亚洲_NR/日本_NR/急切_AD/想要_VV/得到_VV/土地_NN/,_PU/不仅仅_AD/是_VC/为了_P/发展_NN/,_PU/还是_CC/因为_P/生存_NN/,_PU "
1.0,"目前_NT/海平面_NN/在_AD/不断_AD/上升_VV/,_PU/如果_CS/按照_P/目前_NT/的_DEG/上升_NN/速度_NN/,_PU/日本_NR/将_AD/会_VV/有_VE/很_AD/大_JJ/一_CD/部分_M/土地_NN/将_AD/被_SB/淹没_VV/。_PU ","目前_NT/海平面_NN/在_AD/不断_AD/上升_VV/,_PU/如果_CS/按照_P/目前_NT/的_DEG/上升_NN/速度_NN/,_PU/日本_NR/将_AD/会_VV/有_VE/很_AD/大_JJ/一_CD/部分_M/土地_NN/将_AD/被_SB/淹没_VV/。_PU "
0.9142857142857143,"日本_NR/在_P/二战_NR/前_LC/发动_VV/侵华_NN/战争_NN/,_PU/其中_NN/直接_JJ/因素_NN/就_AD/跟_P/关东_NR/大_JJ/地震_NN/有关_VV/,_PU ","日本_NR/在_P/二战_NR/前_LC/发动_VV/侵华_NN/战争_NN/,_PU/其中_NN/直接_JJ/因素_NN/就_AD/跟_P/关东_NR/大地震_NN/有关_VV/,_PU "
0.75,"日本人_NN/认为_VV/未来_NT/有_VE/一_CD/天_M/,_PU/一_CD/觉_NN/醒来_VV/就_AD/有_VE/可能_NN/被_LB/太平洋_NR/真个_AD/吞没_VV/。_PU ","日本人_NN/认为_VV/未来_NT/有一天_AD/,_PU/一_AD/觉醒_VV/来_LC/就_AD/有_VE/可能_NN/被_LB/太平洋_NR/真个_AD/吞没_VV/。_PU "
0.9375,"其次_AD/,_PU/日本_NR/目前_NT/开始_VV/筹划_VV/摆脱_VV/美国_NR/,_PU/首先_AD/就_AD/是_VC/从_P/强军_VV/做_VV/起来_VV/。_PU ","其次_AD/,_PU/日本_NR/目前_NT/开始_VV/筹划_VV/摆脱_VV/美国_NR/,_PU/首先_AD/就_AD/是_VC/从_P/强军_NN/做_VV/起来_VV/。_PU "
1.0,"美国_NR/对_P/外_NN/扩张_VV/,_PU/但_CC/实力_NN/有限_VA/,_PU ","美国_NR/对_P/外_NN/扩张_VV/,_PU/但_CC/实力_NN/有限_VA/,_PU "
1.0,"因此_AD/,_PU/美国_NR/战略_NN/里_LC/就_AD/有_VE/让_VV/日本_NR/搭上_VV/顺风船_NN/的_DEC/打算_NN/,_PU ","因此_AD/,_PU/美国_NR/战略_NN/里_LC/就_AD/有_VE/让_VV/日本_NR/搭上_VV/顺风船_NN/的_DEC/打算_NN/,_PU "
0.8148148148148148,"因此_AD/,_PU/日本_NR/借_VV/船_NN/出海_VV/,_PU/这样_AD/日本_NR/的_DEG/强军_NN/梦_NN/就_AD/实现_VV/了_SP/。_PU ","因此_AD/,_PU/日本_NR/借_VV/船_NN/出海_VV/,_PU/这样_AD/日本_NR/的_DEG/强军梦_NN/就_AD/实现_VV/了_AS/。_PU "
1.0,美国_NR/此_DT/举_NN/无疑_AD/是_VC/在_AD/自杀_VV/。_PU ,美国_NR/此_DT/举_NN/无疑_AD/是_VC/在_AD/自杀_VV/。_PU 
1.0,"万一_AD/将来_NT/有_VE/一_CD/天_M/日本_NR/的_DEG/枪口_NN/又_AD/要_VV/对准_VV/美国_NR/时_LC/,_PU/美国_NR/将_AD/防不胜防_VV/。_PU ","万一_AD/将来_NT/有_VE/一_CD/天_M/日本_NR/的_DEG/枪口_NN/又_AD/要_VV/对准_VV/美国_NR/时_LC/,_PU/美国_NR/将_AD/防不胜防_VV/。_PU "
0.7741935483870969,"日本_NR/这_DT/个_M/钢铁_NN/般_VA/的_DEC/民族_NN/意志_NOI/,_PU/完全_AD/有_VE/可能_NN/再次_AD/袭击_VV/美国_NR/。_PU ","日本_NR/这_DT/个_M/钢铁般_JJ/的_DEG/民族_NN/意志_NN/,_PU/完全_AD/有_VE/可能_NN/再次_AD/袭击_VV/美国_NR/。_PU "
0.9444444444444444,"那么_AD/在_P/目前_NT/情况_NN/下_LC/,_PU/美国_NR/为了_P/眼前_NN/利益_NN/饮鸩止渴_VV/,_PU/不过_AD/这_DT/种_M/情况_NN/该_VV/如何_AD/应对_VV/?_PU ","那么_AD/在_P/目前_NT/情况_NN/下_LC/,_PU/美国_NR/为了_P/眼前_NT/利益_NN/饮鸩止渴_VV/,_PU/不过_AD/这_DT/种_M/情况_NN/该_VV/如何_AD/应对_VV/?_PU "
1.0,"对策_NN/一_CD/:_PU/中国_NR/反击_VV/日本_NR/的_DEC/策略_NN/有_VE/很多_CD/,_PU ","对策_NN/一_CD/:_PU/中国_NR/反击_VV/日本_NR/的_DEC/策略_NN/有_VE/很多_CD/,_PU "
0.819672131147541,"首先_AD/,_PU/中国_NR/要_VV/跟_P/日本_NR/发展_VV/关系_NN/,_PU/从_P/侧面_NN/让_VV/日本人_NN/想到_VV/侵略_VV/中国_NR/已经_AD/不_AD/可能_VV/的_SP/,_PU/不过_AD/侵略_VV/东_NN/太平洋_NR/国家_NN/还_AD/是_VC/可以_VV/的_SP/,_PU/那么_AD/美国_NR/将_AD/受到_VV/前所未有_VV/的_DEC/打击_NN/。_PU ","首先_AD/,_PU/中国_NR/要_VV/跟_P/日本_NR/发展_VV/关系_NN/,_PU/从_P/侧面_NN/让_VV/日本人_NN/想到_VV/侵略_VV/中国_NR/已经_AD/不_AD/可能_VV/的_SP/,_PU/不过_AD/侵略_VV/东太平洋_NR/国家_NN/还是_AD/可以_VV/的_SP/,_PU/那么_AD/美国_NR/将_AD/受到_VV/前所"
0.7,"通过_P/引导_VV/,_PU/加上_CC/暗示_VV/,_PU/日本_NR/肯定_AD/会_VV/心领神会_VV/。_PU ","通过_P/引导_NN/,_PU/加上_VV/暗示_NN/,_PU/日本_NR/肯定_AD/会_VV/心领神会_VV/。_PU "
1.0,对策_NN/二_CD/:_PU/挑拨离间_VV/。_PU ,对策_NN/二_CD/:_PU/挑拨离间_VV/。_PU 
1.0,挑拨_VV/美国_NR/与_CC/日本_NR/的_DEG/关系_NN/。_PU ,挑拨_VV/美国_NR/与_CC/日本_NR/的_DEG/关系_NN/。_PU 
1.0,最后_AD/做到_VV/借刀杀人_VV/。_PU ,最后_AD/做到_VV/借刀杀人_VV/。_PU 
0.9444444444444444,"用_P/俄罗斯_NR/的_DEG/手_NN/来_MSP/杀死_VV/日本_NR/,_PU/逼迫_VV/日本_NR/有_VE/这_DT/个_M/胆量_NN/没有_VE/实行_VV/的_DEC/勇气_NN/。_PU ","用_P/俄罗斯_NR/的_DEG/手_NN/来_MSP/杀死_VV/日本_NR/,_PU/逼迫_VV/日本_NR/有_VE/这_DT/个_M/胆量_NN/没有_VV/实行_VV/的_DEC/勇气_NN/。_PU "
1.0,"对_P/美_NR/日_NR/同盟_NN/,_PU/中国_NR/必须_VV/找准_VV/时机_NN/,_PU/让_VV/美国_NR/误会_VV/日本_NR/,_PU/是_VC/日本_NR/泄密_VV/,_PU/这样_AD/美国_NR/就_AD/不_AD/再_AD/信任_VV/日本_NR/。_PU ","对_P/美_NR/日_NR/同盟_NN/,_PU/中国_NR/必须_VV/找准_VV/时机_NN/,_PU/让_VV/美国_NR/误会_VV/日本_NR/,_PU/是_VC/日本_NR/泄密_VV/,_PU/这样_AD/美国_NR/就_AD/不_AD/再_AD/信任_VV/日本_NR/。_PU "
0.875,离间_VV/的_DEC/效果_NN/就_AD/可以_VV/的_NOI/达到_VV/。_PU ,离间_VV/的_DEC/效果_NN/就_AD/可以_VV/的_DEV/达到_VV/。_PU 
1.0,"对策_NN/三_CD/:_PU/北京_NR/大力_AD/发展_VV/最新_JJ/型号_NN/的_DEG/武器_NN/装备_NN/,_PU ","对策_NN/三_CD/:_PU/北京_NR/大力_AD/发展_VV/最新_JJ/型号_NN/的_DEG/武器_NN/装备_NN/,_PU "
1.0,"只要_CS/军事_NN/先进_VA/,_PU/美国_NR/都_AD/会_VV/怕_VV/几_CD/分_M/,_PU ","只要_CS/军事_NN/先进_VA/,_PU/美国_NR/都_AD/会_VV/怕_VV/几_CD/分_M/,_PU "
0.9166666666666666,"何况_AD/日本_NR/都_AD/已经_AD/造出_VV/了_AS/一_CD/艘_M/航母_NN/舰载机_NN/直升飞机_NN/,_PU ","何况_AD/日本_NR/都_AD/已经_AD/造出_VV/了_AS/一_CD/艘_M/航母_NN/舰载机_NN/直升机_NN/,_PU "
0.7272727272727273,"中国_NR/目前_NT/虽然_CS/看到_VV/了_AS/,_PU/也_AD/没有_VV/过多_AD/报道_VV/。_PU ","中国_NR/目前_NT/虽然_CS/看到_VV/了_AS/,_PU/也_AD/没有_VE/过多_JJ/报道_NN/。_PU "
0.9473684210526315,"中国_NR/想要_NOI/在_P/跟_P/美国_NR/争斗_VV/的_DEC/过程_NN/中_LC/,_PU/中国_NR/的_DEG/老百姓_NN/必须_VV/要_VV/多_AD/理解_VV/中国_NR/的_DEG/国家_NN/战略_NN/。_PU ","中国_NR/想要_VV/在_P/跟_P/美国_NR/争斗_VV/的_DEC/过程_NN/中_LC/,_PU/中国_NR/的_DEG/老百姓_NN/必须_VV/要_VV/多_AD/理解_VV/中国_NR/的_DEG/国家_NN/战略_NN/。_PU "
1.0,"不过_AD/世界_NN/竞争_NN/已经_AD/在_P/没有_VE/枪炮_NN/的_DEC/情况_NN/下_LC/开始_VV/了_SP/,_PU ","不过_AD/世界_NN/竞争_NN/已经_AD/在_P/没有_VE/枪炮_NN/的_DEC/情况_NN/下_LC/开始_VV/了_SP/,_PU "
0.9,"中国_NR/百姓_NN/是_VC/爱国_VV/的_SP/,_PU/虽然_CS/爱国_VV/但_AD/不_AD/理智_VA/,_PU/从_P/与_P/日本_NR/、_PU/南海_NR/、_PU/印度_NR/争端_NN/来_MSP/看_VV/,_PU/网络_NN/一_CD/片_M/喊_VV/打_VV/之_DEC/声_NN/不绝于耳_VV/,_PU/就_AD/可以_VV/看出_VV/。_PU ","中国_NR/百姓_NN/是_VC/爱国_VV/的_SP/,_PU/虽然_CS/爱国_VV/但_AD/不_AD/理智_VA/,_PU/从_P/与_P/日本_NR/、_PU/南海_NR/、_PU/印度_NR/争端_NN/来_MSP/看_VV/,_PU/网络_NN/一_CD/片_M/喊打_VV/之_DEC/声_NN/不绝于耳_VV/,_PU/就_AD/可以_VV/"
0.9333333333333333,"假如_CS/中国_NR/一旦_CS/对_P/外_NN/开战_VV/,_PU/万一_CS/美国_NR/带领_VV/所有_DT/盟国_NN/对准_VV/中国_NR/,_PU/中国_NR/怎么办_VV/?_PU ","假如_CS/中国_NR/一旦_CS/对_P/外_NN/开战_VV/,_PU/万一_AD/美国_NR/带领_VV/所有_DT/盟国_NN/对准_VV/中国_NR/,_PU/中国_NR/怎么办_VV/?_PU "
1.0,"如果_CS/俄罗斯_NR/这时_NT/反目成仇_VV/怎么办_VV/,_PU/中国_NR/腹背受敌_VV/,_PU/能够_VV/取得_VV/胜利_NN/吗_SP/?_PU ","如果_CS/俄罗斯_NR/这时_NT/反目成仇_VV/怎么办_VV/,_PU/中国_NR/腹背受敌_VV/,_PU/能够_VV/取得_VV/胜利_NN/吗_SP/?_PU "
1.0,"日本_NR/建造_VV/两_CD/艘_M/航母_NN/,_PU/并_AD/不_AD/可怕_VA/,_PU/可怕_VA/的_DEC/是_VC/没有_VE/理性_JJ/的_DEG/制胜_NN/方略_NN/。_PU ","日本_NR/建造_VV/两_CD/艘_M/航母_NN/,_PU/并_AD/不_AD/可怕_VA/,_PU/可怕_VA/的_DEC/是_VC/没有_VE/理性_JJ/的_DEG/制胜_NN/方略_NN/。_PU "
0.6857142857142857,"差点_AD/被_LB/楼住_NN/狗屁_JJ/理论_NN/唬住_VV/,_PU/搞_VV/了_AS/半天_AD/也_AD/是_VC/个_M/变相_VV/的_DEC/卖国贼_NN/。_PU ","差点_AD/被_LB/楼住_VV/狗屁_NN/理论_NN/唬住_VV/,_PU/搞_VV/了_AS/半_CD/天_M/也_AD/是_VC/个_M/变相_JJ/的_DEG/卖国贼_NN/。_PU "
1.0,"想_VV/忽悠_VV/别人_PN/的_DEC/人_NN/,_PU/最终_AD/是_VC/被_LB/他人_PN/忽悠_VV/。_PU ","想_VV/忽悠_VV/别人_PN/的_DEC/人_NN/,_PU/最终_AD/是_VC/被_LB/他人_PN/忽悠_VV/。_PU "
0.9166666666666666,"那些_DT/喊_VV/打仗_VV/的_DEC/完全_AD/是_VC/站_VV/着_AS/说话_VV/不_AD/腰痛_VV/,_PU ","那些_DT/喊_VV/打仗_VV/的_DEC/完全_AD/是_VC/站_VV/着_AS/说话_VV/不_AD/腰痛_VA/,_PU "
0.6153846153846153,你们_PN/以为_VV/打仗_NN/好耍_VA/啊_SP/!_PU ,你们_PN/以为_VV/打仗_VV/好_AD/耍_VV/啊_SP/!_PU 
